IdLemma,Lemma,Forma,Coll.Geografica,Latitudine,Longitudine,Tipo coll.Geografica,Anno,Periodo,IDPeriodo,Datazione,Categoria,Frequenza,URL,IdAmbito
4186,limoncello,limoncelli,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,Frutta frutta secca e preparazioni,2,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelli,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,Frutta frutta secca e preparazioni,75,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelli,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,Frutta frutta secca e preparazioni,3,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelli,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,Frutta frutta secca e preparazioni,9,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelli,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,Frutta frutta secca e preparazioni,5,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelli,Roma,"41,9028","12,4964",Città,1668,III quarto del XVII secolo,27,1668,Frutta frutta secca e preparazioni,1,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelli,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,Frutta frutta secca e preparazioni,12,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelli,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.",Frutta frutta secca e preparazioni,2,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncelletto,Roma,"41,9028","12,4964",Città,1668,III quarto del XVII secolo,27,1668,Frutta frutta secca e preparazioni,1,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncellis,Napoli,"40,8518","14,2681",Città,1314,I quarto del XIV secolo,13,1308-1314,Frutta frutta secca e preparazioni,3,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncellis,Napoli,"40,8518","14,2681",Città,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,Frutta frutta secca e preparazioni,3,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,limoncellis,Bolzano,"46,4983","11,3548",Città,1465,III quarto del XV secolo,19,1461-1465,Frutta frutta secca e preparazioni,4,https://www.atliteg.org/lemmi/limoncello/4186,
4186,limoncello,lemmoncelli,Toscana sud-orientale,#N/A,#N/A,Ambito geografico sub regionale,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,Frutta frutta secca e preparazioni,1,https://www.atliteg.org/lemmi/limoncello/4186,10
10741,limonia,limoniam,Napoli,"40,8518","14,2681",Città,1314,I quarto del XIV secolo,13,1308-1314,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limoniam,Napoli,"40,8518","14,2681",Città,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limoniam,Italia mediana,#N/A,#N/A,Ambito geografico sovra regionale,1400,I quarto del XV secolo,17,fine XIV sec.-inizio XV sec.,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,2
10741,limonia,limoniam,Bolzano,"46,4983","11,3548",Città,1465,III quarto del XV secolo,19,1461-1465,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonia,Napoli,"40,8518","14,2681",Città,1314,I quarto del XIV secolo,13,1308-1314,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonia,Napoli,"40,8518","14,2681",Città,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonia,Italia mediana,#N/A,#N/A,Ambito geografico sovra regionale,1400,I quarto del XV secolo,17,fine XIV sec.-inizio XV sec.,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",7,https://www.atliteg.org/lemmi/limonia/10741,2
10741,limonia,limonia,Bolzano,"46,4983","11,3548",Città,1465,III quarto del XV secolo,19,1461-1465,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonia,Fermo,"43,1617","13,7182",Città,1498,IV quarto del XV secolo,20,1497-98,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonia,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonia,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",2,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonea,Ferrara,"44,8381","11,6198",Città,1549,II quarto del XVI secolo,22,1549,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",4,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonea,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",2,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonea,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonea,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Dolci e dessert,Salse",1,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,limonea,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",3,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,lumonia,Toscana,#N/A,#N/A,Regione,1449,II quarto del XV secolo,18,Sec. XV prima metà,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",3,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,lumonia,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",2,https://www.atliteg.org/lemmi/limonia/10741,
10741,limonia,lomonia,Toscana occidentale,#N/A,#N/A,Ambito geografico sub regionale,1397,IV quarto del XIV secolo,16,Sec. XIV seconda metà,"Brodi brodetti minestre zuppe,Dolci e dessert,Salse",4,https://www.atliteg.org/lemmi/limonia/10741,6
1068,luganiga,lucanica,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1400,I quarto del XV secolo,17,Sec. XIV-XV,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/luganiga/1068,3
1068,luganiga,luganighino,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/luganiga/1068,
1068,luganiga,luganica,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.",Carni derivati e preparazioni a base di carne,5,https://www.atliteg.org/lemmi/luganiga/1068,
1068,luganiga,locanica,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1400,I quarto del XV secolo,17,Sec. XIV-XV,Carni derivati e preparazioni a base di carne,1,https://www.atliteg.org/lemmi/luganiga/1068,3
2073,lugliatica,lugliatica,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,Frutta frutta secca e preparazioni,2,https://www.atliteg.org/lemmi/lugliatica/2073,
2073,lugliatica,lugliatica,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,Frutta frutta secca e preparazioni,3,https://www.atliteg.org/lemmi/lugliatica/2073,
6403,maccheroni,macharone,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,macharone,Napoli,"40,8518","14,2681",Città,1500,I quarto del XVI secolo,21,fine XV sec.-inizio XVI sec.,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,macharone,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,macharoni,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Paste e pastelli anche con ripieno,7,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,macharoni,Napoli,"40,8518","14,2681",Città,1500,I quarto del XVI secolo,21,fine XV sec.-inizio XVI sec.,Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,macharoni,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,Paste e pastelli anche con ripieno,16,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccarone,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccarone,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.",Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Lazio,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,Paste e pastelli anche con ripieno,8,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,Paste e pastelli anche con ripieno,6,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Paste e pastelli anche con ripieno,22,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.",Paste e pastelli anche con ripieno,67,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Paste e pastelli anche con ripieno,44,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroni,Macerata,"43,3006","13,453",Città,1820,I quarto del XIX secolo,33,"1820, 5ª ed. veneta",Paste e pastelli anche con ripieno,13,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaron,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroin,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.",Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccarune,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.",Paste e pastelli anche con ripieno,12,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaruni,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.",Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Ferrara,"44,8381","11,6198",Città,1549,II quarto del XVI secolo,22,1549,Paste e pastelli anche con ripieno,12,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,Paste e pastelli anche con ripieno,14,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Roma,"41,9028","12,4964",Città,1668,III quarto del XVII secolo,27,1668,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Torino,"45,0703","7,6869",Città,1766,III quarto del XVIII secolo,31,1766,Paste e pastelli anche con ripieno,7,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.",Paste e pastelli anche con ripieno,13,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Macerata,"43,3006","13,453",Città,1820,I quarto del XIX secolo,33,"1820, 5ª ed. veneta",Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.",Paste e pastelli anche con ripieno,8,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Siena,"43,3188","11,3308",Città,1845,II quarto del XIX secolo,34,1845,Paste e pastelli anche con ripieno,14,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.",Paste e pastelli anche con ripieno,157,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.",Paste e pastelli anche con ripieno,41,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Firenze,"43,7696","11,2558",Città,1874,III quarto del XIX secolo,35,1874,Paste e pastelli anche con ripieno,6,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.",Paste e pastelli anche con ripieno,16,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroni,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,Paste e pastelli anche con ripieno,13,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccharone,Lazio,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccharoni,Lazio,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroncini,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.",Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroncini,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.",Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaroncino,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.",Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaronerìa,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccaruncielle,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.",Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheronati,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroncini,Macerata,"43,3006","13,453",Città,1820,I quarto del XIX secolo,33,"1820, 5ª ed. veneta",Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroncini,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.",Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroncini,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.",Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
6403,maccheroni,maccheroncini,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.",Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/maccheroni/6403,
8557,maionese,baionese,Siena,"43,3188","11,3308",Città,1845,II quarto del XIX secolo,34,1845,"Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",5,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,baionese,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",2,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,majonese,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",3,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,majonnaise,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",4,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,maonese,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",1,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,magnonnaise,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",3,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,baionessa,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",2,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,baionesa,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",7,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,bayonnaise,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",3,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,maionese,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",1,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,maionese,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",17,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,maionese,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",5,https://www.atliteg.org/lemmi/maionese/8557,
8557,maionese,maionnese,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Condimenti vari,Salse,Uova e preparazioni",1,https://www.atliteg.org/lemmi/maionese/8557,
6510,malaga,malaga,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Frutta frutta secca e preparazioni,Vini e bevande",8,https://www.atliteg.org/lemmi/malaga/6510,
6510,malaga,malaga,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,"Frutta frutta secca e preparazioni,Vini e bevande",4,https://www.atliteg.org/lemmi/malaga/6510,
6510,malaga,malaga,Siena,"43,3188","11,3308",Città,1845,II quarto del XIX secolo,34,1845,"Frutta frutta secca e preparazioni,Vini e bevande",2,https://www.atliteg.org/lemmi/malaga/6510,
6510,malaga,malaga,Milano,"45,4642","9,19",Città,1851,III quarto del XIX secolo,35,1851 (1ª ed.),"Frutta frutta secca e preparazioni,Vini e bevande",3,https://www.atliteg.org/lemmi/malaga/6510,
6510,malaga,malaga,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.","Frutta frutta secca e preparazioni,Vini e bevande",24,https://www.atliteg.org/lemmi/malaga/6510,
6510,malaga,malaga,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Frutta frutta secca e preparazioni,Vini e bevande",57,https://www.atliteg.org/lemmi/malaga/6510,
6510,malaga,malaga,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Frutta frutta secca e preparazioni,Vini e bevande",1,https://www.atliteg.org/lemmi/malaga/6510,
6510,malaga,malaga,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Frutta frutta secca e preparazioni,Vini e bevande",52,https://www.atliteg.org/lemmi/malaga/6510,
4178,malfatti,malfatti,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,Paste e pastelli anche con ripieno,1,https://www.atliteg.org/lemmi/malfatti/4178,
4178,malfatti,malfatti,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/malfatti/4178,
4178,malfatti,malfatti,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.",Paste e pastelli anche con ripieno,3,https://www.atliteg.org/lemmi/malfatti/4178,
4178,malfatti,malfatti,Siena,"43,3188","11,3308",Città,1845,II quarto del XIX secolo,34,1845,Paste e pastelli anche con ripieno,2,https://www.atliteg.org/lemmi/malfatti/4178,
4178,malfatti,malfatti,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.",Paste e pastelli anche con ripieno,5,https://www.atliteg.org/lemmi/malfatti/4178,
6426,mamonia,mamonia,Napoli,"40,8518","14,2681",Città,1314,I quarto del XIV secolo,13,1308-1314,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",1,https://www.atliteg.org/lemmi/mamonia/6426,
6426,mamonia,mamonia,Bolzano,"46,4983","11,3548",Città,1465,III quarto del XV secolo,19,1461-1465,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",1,https://www.atliteg.org/lemmi/mamonia/6426,
6426,mamonia,malmoma,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",2,https://www.atliteg.org/lemmi/mamonia/6426,
6426,mamonia,malmonia,Toscana,#N/A,#N/A,Regione,1449,II quarto del XV secolo,18,Sec. XV prima metà,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",4,https://www.atliteg.org/lemmi/mamonia/6426,
6426,mamonia,malmonia,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",1,https://www.atliteg.org/lemmi/mamonia/6426,
6426,mamonia,mammoniam,Napoli,"40,8518","14,2681",Città,1314,I quarto del XIV secolo,13,1308-1314,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",1,https://www.atliteg.org/lemmi/mamonia/6426,
6426,mamonia,mammoniam,Napoli,"40,8518","14,2681",Città,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",1,https://www.atliteg.org/lemmi/mamonia/6426,
6426,mamonia,mammonia,Napoli,"40,8518","14,2681",Città,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,"Carni derivati e preparazioni a base di carne,Pesci e preparazioni a base di pesce",1,https://www.atliteg.org/lemmi/mamonia/6426,
8604,mandorlata,mandorlata,Firenze,"43,7696","11,2558",Città,1325,I quarto del XIV secolo,13,Sec. XIV primo quarto,"Brodi brodetti minestre zuppe,Vini e bevande",4,https://www.atliteg.org/lemmi/mandorlata/8604,
8604,mandorlata,mandorlata,Toscana occidentale,#N/A,#N/A,Ambito geografico sub regionale,1397,IV quarto del XIV secolo,16,Sec. XIV seconda metà,"Brodi brodetti minestre zuppe,Vini e bevande",2,https://www.atliteg.org/lemmi/mandorlata/8604,6
8604,mandorlata,mandorlata,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1401,I quarto del XV secolo,17,Sec. XV,"Brodi brodetti minestre zuppe,Vini e bevande",2,https://www.atliteg.org/lemmi/mandorlata/8604,3
8604,mandorlata,mandorlata,Toscana,#N/A,#N/A,Regione,1449,II quarto del XV secolo,18,Sec. XV prima metà,"Brodi brodetti minestre zuppe,Vini e bevande",1,https://www.atliteg.org/lemmi/mandorlata/8604,
8604,mandorlata,mandorlata,Toscana,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,"Brodi brodetti minestre zuppe,Vini e bevande",3,https://www.atliteg.org/lemmi/mandorlata/8604,
